Year,Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy_Substrate_Functional_Group,Percent_Cover
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Coral,8
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Sand,36
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Algal Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Coral,12
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Sand,88
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 4,LTER 1,Backreef,1,4,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Algal Turf,80
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Coral,4
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Sand,12
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 5,LTER 1,Backreef,1,5,Turbinaria ornata,4
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Algal Turf,16
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Coral,4
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Sand,68
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 6,LTER 1,Backreef,1,6,Turbinaria ornata,12
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Algal Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Amansia rhodantha,20
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Coral,68
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 7,LTER 1,Backreef,1,7,Turbinaria ornata,12
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Algal Turf,4
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Coral,28
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Sand,60
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 8,LTER 1,Backreef,1,8,Turbinaria ornata,8
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Algal Turf,36
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Sand,64
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 9,LTER 1,Backreef,1,9,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Algal Turf,44
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Amansia rhodantha,8
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Sargassum pacificum,24
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 1,LTER 1,Backreef,2,1,Turbinaria ornata,12
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Algal Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Coral,24
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Damselfish Turf,72
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Dictyota bartayresiana,4
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 10,LTER 1,Backreef,2,10,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Algal Turf,8
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 2,LTER 1,Backreef,2,2,Turbinaria ornata,92
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Algal Turf,52
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Coral,8
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Sargassum pacificum,8
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 3,LTER 1,Backreef,2,3,Turbinaria ornata,32
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Algal Turf,80
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Coral,4
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 4,LTER 1,Backreef,2,4,Turbinaria ornata,16
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Algal Turf,76
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 5,LTER 1,Backreef,2,5,Turbinaria ornata,24
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Algal Turf,68
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Coral,4
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Sargassum pacificum,8
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 6,LTER 1,Backreef,2,6,Turbinaria ornata,20
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Algal Turf,52
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Amansia rhodantha,4
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 7,LTER 1,Backreef,2,7,Turbinaria ornata,44
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Algal Turf,48
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Amansia rhodantha,16
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Coral,16
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 8,LTER 1,Backreef,2,8,Turbinaria ornata,20
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Algal Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Coral,16
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Damselfish Turf,72
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Sargassum pacificum,12
2019,1/4/19,LTER 1 Backreef Algae Transect 2 Quad 9,LTER 1,Backreef,2,9,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Algal Turf,60
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Amansia rhodantha,8
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Coral,20
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Crustose Corallines,4
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Sargassum pacificum,8
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 1,LTER 1,Backreef,3,1,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Algal Turf,44
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Amansia rhodantha,4
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Coral,12
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Sargassum pacificum,32
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 10,LTER 1,Backreef,3,10,Turbinaria ornata,8
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Algal Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Amansia rhodantha,12
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Coral,4
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Sargassum pacificum,72
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 2,LTER 1,Backreef,3,2,Turbinaria ornata,12
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Algal Turf,52
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Amansia rhodantha,4
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Sand,36
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Sargassum pacificum,8
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 3,LTER 1,Backreef,3,3,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Algal Turf,68
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Sand,12
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Sargassum pacificum,4
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 4,LTER 1,Backreef,3,4,Turbinaria ornata,16
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Algal Turf,72
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Crustose Corallines,8
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Cyanophyta,8
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Dictyota bartayresiana,4
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Sand,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Sargassum pacificum,4
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 5,LTER 1,Backreef,3,5,Turbinaria ornata,4
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Algal Turf,88
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 3 Quad 6,LTER 1,Backreef,3,6,Damselfish Turf,0
