Date,Location,Site,Habitat,Section_of_Transect,Quadrat_within_section,Quad40,Taxonomy_Substrate_or_Functional_Group,Percent_Cover,Group
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,37,Leptastrea,4.7,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,37,Macroalgae,41.4,Macroalgae
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 1,Outer 10,5,5,37,Pocillopora,6.5,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,38,Acropora,16.6,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,38,CTB,41.1,CTB
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,38,Leptastrea,3.7,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,38,Macroalgae,8.6,Macroalgae
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,38,Millepora,9.8,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,38,Pocillopora,16,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 1,Outer 10,5,6,38,Porites,4.3,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,39,Acropora,39.2,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,39,CTB,32.3,CTB
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,39,Cyphastrea,0.6,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,39,Fungiidae unidentified,1.9,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,39,Macroalgae,4.4,Macroalgae
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,39,Pocillopora,8.9,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 1,Outer 10,5,7,39,Porites,12.7,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,40,Acropora,8.6,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,40,Astrea,0.6,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,40,CTB,23.9,CTB
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,40,Macroalgae,8.6,Macroalgae
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,40,Pocillopora,25.8,Coral
2005-05,LTER 1 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 1,Outer 10,5,8,40,Porites,32.5,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Leptastrea,0.5,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,CTB,99,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Macroalgae,0,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Porites,0.5,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 1,Outer 10,1,1,1,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,CTB,100,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Macroalgae,0,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 1,Outer 10,1,2,2,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Macroalgae,0,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,CTB,100,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 1,Outer 10,1,3,3,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Macroalgae,0.5,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,CTB,99,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Montipora,0.5,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 1,Outer 10,1,4,4,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Macroalgae,10.3,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Porites,0.5,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,CTB,89.2,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Montipora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 1,Outer 10,1,5,5,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Pocillopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Millepora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Pavona,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,CTB,99,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Astreopora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Gardineroseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Lobophyllia,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Macroalgae,0,Macroalgae
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Leptastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Herpolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Montipora,1,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 1,Outer 10,1,6,6,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Soft Coral,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Sandolitha,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Tubastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Stylocoeniella,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Goniastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Sand,0,Sand
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Acanthastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Leptoseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Pachyseris,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Psammocora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Porites,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Fungiidae unidentified,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Cyphastrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,CTB,100,CTB
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Astrea,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Acropora,0,Coral
2010-04,LTER 1 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 1,Outer 10,1,7,7,Herpolitha,0,Coral
