year,benthic_category,percent_cover
2019,ctb,40
2019,coral,32
2019,macroalgae,28
2019,sand,0
2019,coral,36
2019,ctb,40
2019,macroalgae,24
2019,ctb,20
2019,macroalgae,12
2019,sand,0
2019,coral,68
2019,coral,84
2019,sand,12
2019,ctb,0
2019,macroalgae,4
2019,sand,20
2019,macroalgae,4
2019,ctb,32
2019,coral,44
2019,sand,0
2019,ctb,84
2019,coral,16
2019,macroalgae,0
2019,sand,0
2019,ctb,52
2019,macroalgae,0
2019,coral,48
2019,macroalgae,4
2019,coral,96
2019,sand,0
2019,ctb,0
2019,macroalgae,0
2019,ctb,16
2019,coral,48
2019,sand,20
2019,macroalgae,28
2019,ctb,32
2019,sand,0
2019,coral,40
2019,sand,0
2019,ctb,52
2019,macroalgae,40
2019,coral,8
2019,coral,0
2019,ctb,8
2019,sand,0
2019,macroalgae,32
2019,macroalgae,24
2019,sand,20
2019,ctb,40
2019,coral,16
2019,coral,24
2019,macroalgae,32
2019,ctb,44
2019,sand,0
2019,ctb,36
2019,sand,0
2019,coral,60
2019,macroalgae,4
2019,coral,48
2019,macroalgae,4
2019,sand,0
2019,ctb,48
2019,coral,32
2019,macroalgae,0
2019,ctb,56
2019,sand,12
2019,sand,0
2019,coral,64
2019,ctb,16
2019,macroalgae,20
2019,sand,0
2019,ctb,64
2019,coral,20
2019,macroalgae,16
2019,sand,40
2019,macroalgae,4
2019,ctb,56
2019,coral,0
2019,macroalgae,0
2019,ctb,0
2019,coral,0
2019,sand,100
2019,ctb,0
2019,sand,100
2019,coral,0
2019,macroalgae,0
2019,coral,0
2019,ctb,0
2019,macroalgae,0
2019,sand,100
2019,macroalgae,0
2019,ctb,92
2019,coral,8
2019,sand,0
2019,ctb,60
2019,macroalgae,0
2019,coral,40
2019,sand,0
2019,ctb,68
2019,sand,0
2019,coral,4
2019,macroalgae,28
2019,macroalgae,0
2019,ctb,100
2019,sand,0
2019,coral,0
2019,ctb,16
2019,macroalgae,0
2019,coral,84
2019,sand,0
2019,coral,8
2019,sand,0
2019,macroalgae,28
2019,ctb,64
2019,macroalgae,8
2019,ctb,52
2019,coral,36
2019,sand,4
2019,sand,76
2019,macroalgae,20
2019,coral,4
2019,ctb,0
2019,sand,72
2019,macroalgae,0
2019,coral,0
2019,ctb,28
2019,macroalgae,24
2019,sand,12
2019,ctb,40
2019,coral,24
2019,ctb,60
2019,coral,32
2019,sand,4
2019,macroalgae,4
2019,macroalgae,0
2019,ctb,32
2019,sand,32
2019,coral,36
2019,macroalgae,0
2019,coral,0
2019,sand,68
2019,ctb,32
2019,sand,4
2019,macroalgae,16
2019,coral,4
2019,ctb,76
2019,macroalgae,0
2019,coral,76
2019,ctb,20
2019,sand,4
2019,sand,32
2019,macroalgae,0
2019,ctb,32
2019,coral,36
2019,ctb,0
2019,macroalgae,0
2019,coral,8
2019,sand,92
2019,macroalgae,0
2019,sand,44
2019,coral,0
2019,ctb,56
2019,coral,56
2019,macroalgae,0
2019,sand,12
2019,ctb,32
2019,coral,44
2019,macroalgae,0
2019,ctb,36
2019,sand,20
2019,coral,40
2019,sand,28
2019,ctb,32
2019,macroalgae,0
2019,coral,0
2019,macroalgae,0
2019,ctb,24
2019,sand,76
2019,sand,88
2019,ctb,12
2019,macroalgae,0
2019,coral,0
2019,ctb,4
2019,macroalgae,0
2019,coral,8
2019,sand,88
2019,macroalgae,0
2019,ctb,16
2019,sand,8
2019,coral,76
2019,coral,16
2019,macroalgae,0
2019,sand,4
2019,ctb,80
2019,sand,64
2019,ctb,36
2019,coral,0
2019,macroalgae,0
2019,coral,4
2019,ctb,36
2019,macroalgae,0
2019,sand,60
2019,ctb,20
2019,coral,4
2019,sand,76
2019,macroalgae,0
2019,sand,80
2019,macroalgae,0
2019,ctb,20
2019,coral,0
2019,sand,52
2019,ctb,48
2019,coral,0
2019,macroalgae,0
2019,sand,100
2019,ctb,0
2019,macroalgae,0
2019,coral,0
2019,ctb,8
2019,coral,36
2019,sand,56
2019,macroalgae,0
2019,macroalgae,8
2019,ctb,0
2019,coral,60
2019,sand,32
2019,macroalgae,20
2019,sand,12
2019,ctb,12
2019,coral,56
2019,macroalgae,12
2019,sand,0
2019,coral,8
2019,ctb,80
2019,macroalgae,16
2019,sand,0
2019,ctb,80
2019,coral,4
2019,ctb,36
2019,sand,44
2019,macroalgae,4
2019,coral,16
2019,macroalgae,4
2019,sand,4
2019,coral,0
2019,ctb,92
2019,ctb,0
2019,coral,92
2019,macroalgae,0
2019,sand,8
2019,ctb,24
2019,macroalgae,8
2019,coral,20
2019,sand,48
2019,sand,80
2019,macroalgae,0
2019,coral,4
2019,ctb,16
2019,coral,0
2019,sand,48
2019,ctb,52
2019,macroalgae,0
2019,macroalgae,0
2019,ctb,16
2019,coral,8
2019,sand,76
2019,macroalgae,16
2019,sand,36
2019,coral,24
2019,ctb,24
2019,macroalgae,16
2019,ctb,8
2019,coral,8
2019,sand,68
2019,coral,20
2019,sand,64
2019,macroalgae,0
2019,ctb,16
2019,macroalgae,0
2019,coral,0
2019,ctb,52
2019,sand,48
2019,coral,16
2019,sand,76
2019,macroalgae,0
2019,ctb,8
2019,macroalgae,4
2019,sand,4
2019,ctb,8
2019,coral,84
2019,ctb,28
2019,sand,16
2019,macroalgae,32
2019,coral,24
2019,coral,12
2019,macroalgae,8
2019,ctb,80
2019,sand,0
2019,sand,0
2019,macroalgae,8
2019,ctb,60
2019,coral,32
2019,sand,20
2019,coral,32
2019,ctb,20
2019,macroalgae,8
2019,macroalgae,0
2019,sand,80
2019,ctb,12
2019,coral,4
2019,macroalgae,0
2019,ctb,52
2019,sand,48
2019,coral,0
2019,sand,4
2019,coral,36
2019,macroalgae,8
2019,ctb,16
2019,coral,20
2019,macroalgae,0
2019,sand,20
2019,ctb,60
2019,macroalgae,8
2019,sand,36
2019,ctb,28
2019,coral,28
2019,macroalgae,0
2019,sand,24
2019,coral,16
2019,ctb,52
2019,macroalgae,4
2019,ctb,72
2019,sand,0
2019,coral,24
2019,sand,0
2019,macroalgae,16
2019,coral,12
2019,ctb,72
2019,sand,12
2019,ctb,44
2019,coral,40
2019,macroalgae,4
2019,macroalgae,4
2019,ctb,48
2019,coral,44
2019,sand,0
2019,macroalgae,0
2019,sand,20
2019,coral,4
2019,ctb,68
2019,ctb,24
2019,macroalgae,0
2019,coral,48
2019,sand,28
2019,ctb,28
2019,coral,16
2019,sand,56
2019,macroalgae,0
2019,sand,36
2019,macroalgae,0
2019,coral,4
2019,ctb,60
2019,sand,68
2019,macroalgae,12
2019,ctb,8
2019,coral,4
2019,ctb,24
2019,sand,40
2019,coral,20
2019,macroalgae,12
2019,ctb,52
2019,sand,4
2019,macroalgae,20
2019,coral,24
2019,coral,16
2019,ctb,68
2019,sand,4
2019,macroalgae,12
2019,sand,0
2019,coral,24
2019,macroalgae,24
2019,ctb,52
2019,macroalgae,16
2019,sand,20
2019,coral,32
2019,ctb,32
2019,macroalgae,0
2019,coral,20
2019,ctb,44
2019,sand,36
2019,macroalgae,0
2019,sand,0
2019,coral,12
2019,ctb,88
2019,macroalgae,4
2019,ctb,56
2019,coral,32
2019,sand,8
2019,ctb,36
2019,coral,4
2019,macroalgae,0
2019,sand,60
2019,sand,68
2019,macroalgae,0
2019,ctb,24
2019,coral,0
2019,macroalgae,0
2019,sand,36
2019,coral,12
2019,ctb,52
2019,coral,20
2019,sand,16
2019,macroalgae,0
2019,ctb,64
2019,coral,32
2019,macroalgae,0
2019,ctb,60
2019,sand,8
2019,ctb,20
2019,coral,24
2019,macroalgae,4
2019,sand,40
2019,macroalgae,8
2019,sand,36
2019,coral,16
2019,ctb,40
2019,coral,32
2019,ctb,24
2019,sand,36
2019,macroalgae,8
2019,sand,0
2019,ctb,52
2019,macroalgae,0
2019,coral,48
2019,ctb,36
2019,macroalgae,0
2019,sand,4
2019,coral,60
2019,coral,4
2019,ctb,96
2019,macroalgae,0
2019,sand,0
2019,macroalgae,4
2019,ctb,32
2019,coral,4
2019,sand,60
2019,ctb,32
2019,coral,40
2019,macroalgae,0
2019,sand,28
2019,macroalgae,0
2019,sand,36
2019,coral,16
2019,ctb,48
2019,sand,36
2019,ctb,64
2019,macroalgae,0
2019,coral,0
2019,sand,0
2019,ctb,80
2019,macroalgae,0
2019,coral,12
2019,coral,32
2019,sand,8
2019,macroalgae,4
2019,ctb,56
2019,sand,4
2019,coral,24
2019,ctb,72
2019,macroalgae,0
2019,ctb,56
2019,macroalgae,8
2019,sand,4
2019,coral,32
2019,sand,0
2019,macroalgae,8
2019,coral,76
2019,ctb,16
2019,sand,40
2019,coral,48
2019,ctb,12
2019,macroalgae,0
2019,macroalgae,0
2019,coral,16
2019,sand,16
2019,ctb,68
2019,sand,4
2019,macroalgae,12
2019,coral,60
2019,ctb,24
2019,coral,16
2019,ctb,28
2019,macroalgae,0
2019,sand,56
2019,sand,24
2019,ctb,68
2019,macroalgae,4
2019,coral,4
2019,sand,0
2019,coral,8
2019,macroalgae,0
2019,ctb,92
2019,coral,28
2019,macroalgae,0
2019,sand,24
2019,ctb,48
2019,macroalgae,0
2019,sand,4
2019,coral,24
2019,ctb,72
2019,macroalgae,0
2019,ctb,80
2019,sand,0
2019,coral,20
2019,ctb,44
2019,coral,56
2019,macroalgae,0
2019,sand,0
2019,macroalgae,0
2019,sand,40
2019,ctb,16
2019,coral,44
2019,ctb,52
2019,coral,32
2019,sand,8
2019,macroalgae,8
2019,coral,40
2019,sand,4
2019,macroalgae,0
2019,ctb,56
2019,coral,48
2019,ctb,36
2019,sand,16
2019,macroalgae,0
2019,sand,52
2019,macroalgae,0
2019,coral,8
2019,ctb,40
2019,ctb,12
2019,coral,4
2019,macroalgae,0
2019,sand,84
2019,ctb,48
2019,macroalgae,0
2019,sand,12
2019,coral,40
2019,macroalgae,0
2019,ctb,48
2019,sand,12
2019,coral,40
2019,ctb,24
2019,coral,76
2019,macroalgae,0
2019,sand,0
2019,macroalgae,4
2019,ctb,40
2019,sand,0
2019,coral,56
2019,sand,4
2019,macroalgae,0
2019,coral,88
2019,ctb,8
2019,ctb,24
2019,coral,0
2019,macroalgae,0
2019,sand,76
2019,ctb,44
2019,macroalgae,0
2019,coral,28
2019,sand,28
2019,macroalgae,0
2019,coral,28
2019,sand,12
2019,ctb,60
2019,ctb,60
2019,macroalgae,0
2019,coral,4
2019,sand,36
2019,macroalgae,8
2019,coral,16
2019,ctb,28
2019,sand,48
2019,ctb,80
2019,sand,4
2019,coral,16
2019,macroalgae,0
2019,ctb,72
2019,macroalgae,0
2019,sand,0
2019,coral,28
2019,coral,4
2019,macroalgae,0
2019,sand,0
2019,ctb,96
2019,sand,0
2019,macroalgae,12
2019,ctb,56
2019,coral,32
2019,sand,0
2019,coral,20
2019,macroalgae,0
2019,ctb,80
2019,macroalgae,0
2019,ctb,92
2019,coral,0
2019,sand,8
2019,sand,36
2019,coral,28
2019,macroalgae,0
2019,ctb,36
2019,coral,32
2019,sand,36
2019,macroalgae,4
2019,ctb,28
2019,sand,40
2019,ctb,60
2019,coral,0
2019,macroalgae,0
2019,coral,8
2019,macroalgae,4
2019,sand,64
2019,ctb,24
2019,macroalgae,20
2019,ctb,44
2019,sand,0
2019,coral,36
2019,coral,12
2019,macroalgae,20
2019,ctb,68
2019,sand,0
2019,sand,0
2019,coral,8
2019,ctb,92
2019,macroalgae,0
2019,coral,0
2019,macroalgae,0
2019,ctb,100
2019,sand,0
2019,sand,40
2019,ctb,44
2019,coral,16
2019,macroalgae,0
2019,ctb,64
2019,macroalgae,12
2019,coral,20
2019,sand,4
2019,sand,0
2019,coral,24
2019,macroalgae,24
2019,ctb,52
2019,sand,52
2019,ctb,28
2019,macroalgae,0
2019,coral,20
2019,coral,20
2019,macroalgae,0
2019,ctb,68
2019,sand,12
2019,sand,32
2019,macroalgae,4
2019,coral,16
2019,ctb,48
2019,coral,28
2019,macroalgae,24
2019,sand,0
2019,ctb,48
2019,sand,40
2019,ctb,40
2019,coral,20
2019,macroalgae,0
2019,ctb,12
2019,coral,16
2019,sand,72
2019,macroalgae,0
2019,macroalgae,0
2019,coral,16
2019,ctb,16
2019,sand,68
2019,macroalgae,0
2019,ctb,48
2019,sand,48
2019,coral,4
2019,coral,44
2019,ctb,48
2019,macroalgae,0
2019,sand,8
2019,coral,0
2019,ctb,8
2019,macroalgae,0
2019,sand,92
2019,ctb,20
2019,coral,4
2019,sand,76
2019,macroalgae,0
2019,sand,28
2019,macroalgae,0
2019,coral,40
2019,ctb,32
2019,macroalgae,4
2019,coral,4
2019,ctb,92
2019,sand,0
2019,ctb,76
2019,coral,16
2019,macroalgae,0
2019,sand,8
2019,macroalgae,0
2019,sand,0
2019,coral,20
2019,ctb,80
2019,sand,4
2019,coral,16
2019,macroalgae,0
2019,ctb,76
2019,sand,8
2019,ctb,48
2019,macroalgae,0
2019,coral,44
2019,macroalgae,4
2019,sand,0
2019,coral,72
2019,ctb,24
2019,macroalgae,4
2019,sand,56
2019,coral,8
2019,ctb,32
2019,sand,28
2019,coral,4
2019,ctb,68
2019,macroalgae,0
2019,sand,44
2019,macroalgae,4
2019,coral,44
2019,ctb,8
2019,macroalgae,0
2019,ctb,56
2019,coral,8
2019,sand,36
2019,coral,0
2019,sand,40
2019,macroalgae,0
2019,ctb,60
2019,macroalgae,4
2019,ctb,48
2019,sand,12
2019,coral,36
2019,coral,20
2019,sand,12
2019,ctb,60
2019,macroalgae,8
2019,coral,24
2019,sand,0
2019,macroalgae,0
2019,ctb,76
2019,coral,44
2019,macroalgae,0
2019,sand,0
2019,ctb,56
2019,ctb,56
2019,macroalgae,4
2019,sand,0
2019,coral,40
2019,coral,64
2019,ctb,8
2019,macroalgae,28
2019,sand,0
2019,macroalgae,0
2019,sand,0
2019,coral,16
2019,ctb,84
2019,sand,0
2019,ctb,76
2019,coral,24
2019,macroalgae,0
2019,coral,44
2019,ctb,40
2019,sand,0
2019,macroalgae,16
2019,macroalgae,4
2019,ctb,28
2019,sand,4
2019,coral,64
2019,sand,28
2019,macroalgae,0
2019,coral,52
2019,ctb,20
2019,macroalgae,8
2019,ctb,0
2019,sand,0
2019,coral,92
2019,ctb,28
2019,sand,0
2019,macroalgae,0
2019,coral,72
2019,ctb,56
2019,coral,20
2019,macroalgae,0
2019,sand,24
2019,macroalgae,0
2019,ctb,28
2019,sand,44
2019,coral,28
2019,coral,32
2019,ctb,24
2019,macroalgae,0
2019,sand,20
2019,coral,36
2019,macroalgae,16
2019,sand,16
2019,ctb,32
2019,sand,40
2019,ctb,60
2019,coral,0
2019,macroalgae,0
2019,sand,12
2019,macroalgae,0
2019,coral,4
2019,ctb,84
2019,macroalgae,0
2019,ctb,44
2019,sand,8
2019,coral,4
2019,macroalgae,0
2019,coral,60
2019,ctb,40
2019,sand,0
2019,sand,0
2019,macroalgae,0
2019,ctb,44
2019,coral,56
2019,ctb,40
2019,coral,60
2019,sand,0
2019,macroalgae,0
2019,macroalgae,0
2019,sand,4
2019,coral,36
2019,ctb,60
2019,sand,24
2019,coral,16
2019,macroalgae,8
2019,ctb,52
2019,macroalgae,0
2019,sand,0
2019,ctb,76
2019,coral,24
2019,macroalgae,0
2019,coral,36
2019,sand,0
2019,ctb,64
2019,macroalgae,4
2019,coral,48
2019,ctb,48
2019,sand,0
2019,ctb,32
2019,macroalgae,0
2019,coral,48
2019,sand,20
2019,sand,100
2019,coral,0
2019,ctb,0
2019,macroalgae,0
